smiles,fitness
O=C(CSc1nc2ccsc2c(=O)n1Cc1ccccc1)Nc1nccs1,8.9
C[NH2+]CCC(C)(C)c1cc(I)ccc1OC,6.4
N#Cc1nnc2ccccc2c1NC1CC1,7.6
Cc1ccc(N2CCC(NC(=O)Nc3cnn(CC(F)F)c3)CC2)[nH+]c1,9.0
COc1ccc(-c2nnc3n2[C@@H]2CCCC[C@@H]2N(C(=O)CC[C@@H]2CCCO2)C3)cc1OC,7.5
CCc1cccc(OCC(=O)NNC(=O)c2ccccc2OC)c1,10.0
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N(C)C)cc2)cc1,9.8
C[C@H]1CSC(SCCC(N)=O)=N1,5.4
Cc1ccc(CN(C)C(=O)[C@H]2CCC[N@H+](C3CCN(C)CC3)C2)o1,8.7
O=C(N[C@H](N1CC[NH+](Cc2ccccc2)CC1)C(Cl)(Cl)Cl)c1cc2ccccc2oc1=O,8.8
O=C(CSc1nnc(-c2ccccc2Br)n1Cc1ccccc1)C1=NC=CC1,8.4
CC(C)[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCc2ccccc21,9.7
O=C(C1CCC1)N1CCCC[C@H]1[C@@H]1CCCC[C@H]1O,8.4
CC(C)C(=O)N1CCC[C@@H]1C(=O)NC1CCN(C(=O)c2ccoc2)CC1,9.7
O=C(CNc1ccc(Br)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,9.4
O=C(Cc1cccc2ccccc12)NNC(=O)NC[C@@H]1CCCO1,10.9
C[N@H+](Cc1cccc(C(F)(F)F)c1)C1CCN(C(=O)c2sccc2OC(F)F)CC1,10.2
O=C(N[C@@H]1C=C[C@@H](C(=O)[O-])C1)c1c[nH]c(=O)[nH]1,8.4
CCOCC(=O)NNC(=O)c1cccc(C)n1,8.0
COc1cc(Br)cc(/C=C2/NC(=O)NC2=O)c1OC,7.7
CCN(CCNC(=O)c1ccc2c(c1)NC(=O)CS2)c1cccc(C)c1,10.5
O=C([O-])[C@@H]1CCN(C(=O)c2c(F)cc(Br)cc2F)C1,8.6
Cc1cc(O)c(C[N@H+](C)Cc2ccccc2)c2c1C(=O)/C(=C/c1ccccc1F)O2,10.4
COC(=O)CNC(=O)c1ccc(NC(=O)C2C3CC4CC(C3)CC2C4)cc1,9.9
CN(C)c1n[nH]c(=O)c2ccccc12,7.5
NC(=O)CSc1ncc2c(n1)-c1ccccc1N(Cc1ccccc1)S2(=O)=O,8.8
COc1ccc(CN(C)c2cccc(F)c2C#N)cc1F,8.6
CC(C)c1ccc(NC(=O)Cn2nc3c4scc(-c5ccc(F)cc5)c4ncn3c2=O)cc1,10.6
Cc1ccc(-c2noc([C@H]3CCCN(C(=O)c4ccco4)C3)n2)o1,9.8
CCCOc1ccc(CNC(=O)Nc2cc(OC)ccc2F)cc1,9.0
CN(Cc1ccc(Br)o1)C(=O)c1ccnc(OC(C)(C)C)c1,8.4
C=CCN(Cc1cccc([N+](=O)[O-])c1)C(=O)Nc1cc(OC)ccc1Cl,9.1
CC(C)[N@@H+]1CCN(Cc2cc3n(n2)CCN(C(=O)c2ncn[n-]2)C3)C[C@H]1C,9.0
C[C@@H]1CCCC[C@@H]1NC(=O)CSc1nc2ccccc2[nH]1,9.2
Fc1cccc(OC[C@@H]2CSc3ccccc32)c1F,9.0
Cc1nccn1-c1ccc([C@H](C)NC(=O)CC2=CCCCC2)cc1,10.4
C/[NH+]=C(\N[C@@H]1CCN(c2ccccc2)C1)N[C@@H]1C[C@H]1C,8.2
COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,8.5
CCNC(=O)[C@@H]1C[C@H](NC(=O)c2cnc3c(c2)CCCC3)CN1CC,9.2
COc1ccc(C[NH2+]Cc2cc(OC)c3c(c2)OCCO3)cc1OC,9.1
CC[N@@H+]1CC[C@@H](N(C)C(=O)c2cnc(-c3ccc(OC)cc3)s2)[C@H](C)C1,8.1
Cc1ccc(C(=O)N(C)C)cc1OC(=O)c1cc(F)ccc1NC(=O)[C@H]1C[C@H]1C,10.0
CCCc1cc(C(=O)N2CCCC[C@@H]2CCn2cc[nH+]c2C)cs1,8.9
CCN(C(=O)[C@@H](C)[NH+]1CCC2(CC1)NC(=O)N(C)C2=O)C1CCCCC1,8.3
O=S(=O)(Cc1noc(-c2ccccc2Cl)n1)C1CCCCC1,10.0
COc1ccc(N2CC[NH+](CCN3CCOCC3)CC2)cc1,8.4
CCN1CC(=O)Nc2cc(C(=O)NC3CC[NH+](C4CCCC4)CC3)ccc21,10.4
C#CCOC(=O)c1sc(-c2ccc(F)cc2)nc1C,7.9
O=C(c1cc(-c2ccccn2)nc2ccccc12)N1CCN(CCO)CC1,7.4
CO[C@]1(C)C[C@H]([NH2+]CCNS(=O)(=O)c2cccnc2)C1(C)C,8.7
C[C@H](c1cccs1)N(C)C(=O)[C@@H]1CC[C@H](C[NH3+])O1,7.2
CCc1onc(C)c1NC(=O)N1CCC[C@H](c2[nH]cc[nH+]2)C1,7.4
C/[NH+]=C(/NCCC1=CCCCC1)N1CCN(c2ncccn2)CC1,8.4
C[C@@H](OC(=O)c1cccc(SCC#N)c1)c1ccccc1[N+](=O)[O-],9.4
Cc1[nH]c2ccc(C(=O)Nc3cc(C(C)(C)C)nn3-c3ncccn3)cc2c1C,9.7
Cn1cc(C(=O)N2C[C@@H]3CC[C@H]2C3)c(-c2ccccc2)n1,7.4
CC[C@H]1c2ccsc2CCN1C(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,8.9
CCOc1cc(C(=O)N2CCN(C(=O)C3CC3)CC2)ccc1OCC(=O)N1CCOCC1,8.4
CSCC[C@@H](C)[NH2+][C@H](C)c1nc2cc(Cl)ccc2n1C,7.2
C[NH2+]C[C@@]1(CN2CC[N@@H+]3CCC[C@@H]3C2)CCOC1,7.0
Cc1ccccc1CS(=O)(=O)Nc1ccc(F)c(F)c1,9.4
CC(C)OCCN1CCN(C(=O)C2(c3ccccc3F)CC2)CC1,9.4
O=C(C[C@@H](O)c1ccccc1)NC[C@@H](O)c1c(Cl)cccc1Cl,9.9
COc1cccc(Sc2cc(C)ccc2N)c1,8.2
NC1=NC(=O)[C@H](CC(=O)NCc2cccc(Br)c2)S1,9.2
N#Cc1ccc(C(F)(F)F)nc1NCCC[NH2+]C1CC1,7.9
O=C1SCCN1CN1CCO[C@@H](c2ccc(Br)cc2)C1,8.2
Cc1c(C=O)c2ccccn2c1C(=O)c1ccc(F)cc1,9.0
CC[NH+]1CCN(C(=O)NCc2ccc(OC3CCCC3)nc2)CC1,9.2
Cn1ncnc1NC(=O)N[C@@H]1CCN(c2ccc(Cl)c(F)c2)C1=O,9.8
CCc1nnc(C[N@H+](C)Cc2ccc(F)c(F)c2)o1,8.2
O=C(NC1CCCCC1)c1cc(S(=O)(=O)N2CCCCC2)c[nH]1,10.0
COC(=O)[C@@H](NS(=O)(=O)c1cnn(C)c1)c1ccc(F)cc1F,8.0
Fc1ccc(/C=C/CN2CCO[C@@H](c3ccsc3)C2)cc1,9.3
C[NH+]1CCN(c2ncnc3c2oc2ccc(Br)cc23)CC1,8.2
CC(C)[N@H+](CC(=O)NC(=O)Nc1ccc(C#N)cc1)Cc1cccnc1,9.4
CCc1nn(C)cc1C(=O)NCCC[NH+]1CCN(c2cccc(C)c2)CC1,9.1
CC1CCC(NC(=O)c2ccc3c(c2)OCO3)CC1,8.9
CC(C)OCCS(=O)(=O)N(C)C1(C[NH3+])CCCCC1,7.4
CCN1/C(=C/C2=C/C(=C/c3sc4ccccc4[n+]3CC)CC(C)(C)C2)Sc2ccccc21,9.4
COc1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(NCc3ccc4c(c3)OCO4)o2)cc1,10.1
Cc1csc(Cn2c3c(sc2=O)C[C@@H](C)CC3)n1,7.8
CCCC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C1CC1,8.9
Cc1cnc(NC(=O)Cc2ccc3ccccc3c2)s1,10.2
CCC[N@H+](C)C[C@@H]1CCN(C(=O)Nc2ncc(-c3ccccc3C)s2)C1,9.6
C[C@@H]1C[C@H](NC(=O)c2cnc(Oc3ccccc3)cn2)C[N@@H+]1C1CC1,10.1
CCCN1C(=O)c2c(C(=O)NCc3cccc(F)c3)ncn2C[C@]1(C)C(=O)NC1CCCC1,8.9
O=C(NC(=S)Nc1nc(-c2ccccc2)cs1)C1CCCC1,9.5
O=[N+]([O-])c1ccc(O)cc1CN1CCOC[C@@H]1C[C@@H](O)c1cccs1,9.3
O[C@@H](C1=CCCC1)c1ccc(F)c(F)c1F,8.9
CCOC(=O)c1ccc(N2C(=S)NC(C)(C)C=C2C)cc1,7.5
CCc1nnc(SCC(=O)Nc2ccccc2OC)n1-n1cccc1,9.4
NC(=O)C1CC[NH+](Cc2ccc(Cl)s2)CC1,7.7
Cc1nc(CN(CC(=O)N(C)C)c2ccccc2)oc1C,7.9
CSc1nn(Cc2ccccc2Cl)c2nc3sc(C)cc3c(=O)n12,8.0
Cc1cc2c(cc1S(=O)(=O)N1CCC(C(=O)NCC[NH+]3CCCCCC3)CC1)O[C@@H](C)C(=O)N2,11.0
Cc1nnc(N2CCO[C@H](C(N)=S)C2)s1,6.8
CC1(CNC(=O)Cc2cccc(F)c2F)CCCC1,8.9
O=C(N/N=C/c1cn(Cc2ccc(Cl)cc2)nc1-c1ccccc1)c1cc(O)cc(O)c1,11.3
C[C@@H](CS(C)(=O)=O)N(C)C(=O)[C@@H]1CCO[C@@H]1C,6.9
CC[C@H](NC(=O)Nc1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1,9.9
COc1cc(C)ccc1OCC(=O)Nc1nnc(C)s1,8.6
O=C(Nc1nc2c(ccc3ccccc32)s1)c1ccc(S(=O)(=O)N2CCCC2)cc1,11.1
CC(C)NS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,9.8
CCCCOc1ccccc1NC(=O)N1C[C@@H]2CCC[N@@H+]2C[C@@H]1C,7.7
Cc1ccc(C(=O)CSc2ccc(NC(=O)C3CC3)nn2)c(C)c1,9.6
Cc1c([C@H]2C[NH+]=C(N)N2c2ccccc2Cl)cnn1C,8.7
O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,10.5
C#CCN1CCN(CC(=O)N(CC)Cc2ccccc2)CC1,7.9
COC(C)(C)C[C@H](C)Nc1ccc([N+](=O)[O-])nc1,7.7
Cc1nc(COc2ccc(C[N@H+](C)C[C@@H]3CCOC3)cc2)no1,9.1
O=C(C#Cc1ccccc1)NCCNc1ccc2ccccc2n1,10.4
O=C([O-])c1cc2sc(Cl)cc2s1,6.4
C[C@H]1CCc2c(cnc3c(C(=O)NC[C@H](C)c4ccccc4)cnn23)C1,10.5
CN(c1ccc(OCC(N)=O)cc1)S(=O)(=O)c1ccc(F)cc1,8.8
CC[C@@H](C)N[C@@H]1CCCCC[C@@H]1[NH3+],6.7
C=CCn1nc(C(=O)N2CCCCCC2)c2c1CC[C@@H]([NH2+]CCc1ccncc1)C2,8.7
O=C(Nc1cc(Cl)ccc1Cl)c1sccc1S(=O)(=O)N1CCc2ccccc2C1,9.8
Cc1cc(N)ccc1C(=O)N1CC[C@@H]2CC[C@H](C1)[N@@H+]2C,7.7
CCC(CC)c1cc(CNC(=O)N2CCN(C)C[C@H]2c2ccccc2)on1,10.2
Cn1cnnc1SCC(=O)N1CCN(S(=O)(=O)c2ccccc2)C1,9.0
C[C@H]1COC2(CC[NH+](Cc3ccc(OCC[NH+]4CCCC4)cc3)CC2)O1,8.8
Cc1nc2ncnn2c(C)c1CCC(=O)Nc1cccc(C2[NH+]=c3ccccc3=[NH+]2)c1,12.0
C[C@H]1C[C@H]1C(=O)N1CCN(C(=O)N[C@@H](C)C(C)(C)C[NH+](C)C)CC1,8.3
OCCOc1cccc(CN2CCC[C@H](c3n[nH]cc3-c3ccc(Cl)cc3)C2)c1,10.2
COc1ccc(S(=O)(=O)N(CC(=O)N2CC[NH2+]CC2)C(C)C)cc1,7.4
CCN[C@@H](c1ccc(OC)cc1)C(C)(C)[NH+](C)C,7.0
O=C(N[C@@H](C(=O)[O-])c1ccccc1)C1CCC(CNC(=O)[C@@H]2Cc3ccccc3C[NH2+]2)CC1,10.3
Cc1ccc(C)c(NC(=O)CCCOc2ccc(Cl)cc2)c1,9.3
CC1(CNC(=O)C[C@H](O)c2cc(Cl)cc(Cl)c2)COC1,8.8
CCOc1ccc(CNC(=O)[C@H](CC)N2C(=O)CCn3nc(C)cc32)cc1,9.8
Cc1cccnc1NC(=O)Cn1ccc(=O)c2cccc(F)c21,10.5
CCOc1cccc([C@@H](C)NC(=O)N2CCN(c3ccccc3O)CC2)c1,9.4
Cc1ccc(C(CO)(CO)CCSc2ccccc2)cc1,9.1
C[C@@H]1OCC[C@@H]1C(=O)c1cc(F)ccc1F,7.9
CC(C)N(C(=O)Cn1cc(Cl)cn1)c1ccccc1,8.2
COc1ccc([C@@H]2CCCN2C(=O)N[C@H](C)Cn2cc[nH+]c2)cc1,8.9
C[C@@H]([NH2+][C@H]1CCOC2(CCSCC2)C1)c1nccs1,7.5
CCNS(=O)(=O)[C@@H]1CCN(C(=O)[C@@H](CC2CCCCC2)C(C)C)C1,8.6
CC(=O)N1CCC[N@H+](C[C@@H]2CCOc3ccccc3C2)CC1,9.7
CC(C)[C@H](C)NC(=O)N[C@H](C)c1nc(Cc2ccccc2)no1,10.3
COc1cc2ccccc2cc1C(=O)N1CCN(c2ccccc2O)CC1,8.2
CCCNC(=O)CSC1=NS(=O)(=O)c2ccc(C)cc2N1,8.5
Cc1cc(OS(=O)(=O)c2ccccc2)cc2sc(=O)oc12,9.6
NC(=O)c1ccc(NC(=O)NCc2ccc3c(c2)CCC3)cc1,10.8
O=C(Cc1ccc(OC(F)F)cc1)N1CCc2c(F)ccc(F)c2C1,10.6
N#CC1=C(SCC(=O)Nc2cccc(Cl)c2)N=C([O-])[C@H](C#N)C12CCCCC2,9.5
O=C(N[C@H](CO)c1ccco1)[C@H]1CCOc2ccccc21,9.3
COc1ccc(-c2onc(N)c2Br)c(OC)c1OC,6.9
O=C(Nc1ccn(Cc2ccccc2)n1)c1cc[n+]([O-])cc1,9.9
COCCN1C(=O)NC(=N)[C@@]12CCCS[C@H]2C,6.7
Cc1ccn(CCC(=O)N2CCCC[C@H]2c2cc[nH]n2)n1,9.0
C[C@H](NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)NCc1cscn1,8.5
C[C@H]1CCC[C@@H](C)N1c1nnc(NC(=O)Nc2ccc(Cl)cc2)s1,10.2
CCCCOc1ccccc1C[C@@H]([NH3+])C(=O)[O-],7.9
Cc1cccc(C(=O)NNC(=S)NC(=O)c2cc(Br)ccc2OC(C)C)c1,10.3
CC(C)C1CCC(C(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)CC1,10.4
CC[C@@H]1CCc2c(sc(NC(=O)C[NH+]3CCC4(CC3)OCCO4)c2C#N)C1,8.6
CS(=O)(=O)c1ccc(-c2noc(-c3ccn[nH]3)n2)cc1,9.1
Cc1sc(NC(=O)c2ccc(C[NH3+])o2)c(C#N)c1C,8.2
Cc1cc(S[C@@H]2CCC[C@@H](C)C2)c([C@H](C)[NH3+])cc1F,9.3
O=C(c1ccc2[nH]nnc2c1)N1CCCN(c2ccc(C(F)(F)F)cn2)CC1,10.8
C=CCOc1ccc(/C=N/NC(=O)C(=O)Nc2cccc(Cl)c2C)cc1,9.9
O=C(C[N@@H+]1CC=C(c2c[nH]c3ccccc23)CC1)NCCOc1ccccc1,10.3
CCc1ccc(C(=O)Nc2cccc(S(=O)(=O)/N=C3\CCCCCN3)c2)cc1,10.7
COc1ccc(NC(=O)[C@@H](C)SC(C)(C)C)c([N+](=O)[O-])c1,8.2
O=C(C[NH+]1CCC(CCc2ccc(O)cc2)CC1)Nc1ccc2c(c1)OCO2,11.1
Cc1cc(NC(=O)c2ncn[n-]2)ccc1NC(=O)C(C)(C)C,9.7
COCCC[NH2+]Cc1c([O-])on[n+]1C,6.2
N#C[C@]1(NC2CC2)CC[C@@H](n2ncc3ccccc32)C1,8.2
Cc1ccc(C(=O)COC(=O)COc2ccc(C#N)cc2)cc1,9.0
C[NH2+][C@H](CCO)c1ccccc1,6.5
CCN(CCOC)C(=O)c1cccn1CC(=O)[O-],6.4
CCOC(=O)C[N@H+](C)C1CC1,5.2
CN1CCC[N@H+](Cc2cccc(OC3CCN(C(=O)c4ccoc4)CC3)c2)CC1,9.7
O=C(c1ccc2[nH]ccc2c1)N1CCC(Cn2cc(C3CCCC3)nn2)CC1,10.4
Cc1[nH+]ccn1CCC1CCN(C(=O)c2sc3ccccc3c2[C@@H]2CC[N@H+](C)C2)CC1,7.4
CCOCc1noc([C@H]2CC[C@H](C[NH3+])O2)n1,6.9
COC(=O)C(C)(C)Cn1cc(C)cn1,6.7
CCO[C@@H](C)c1nc(CNc2cccc(-n3nnnc3C)c2)cs1,9.7
Cc1ccnc(NNC(=O)c2ccc(CC#N)cc2)c1,9.2
O=C(Cn1cnnc1)N1C[C@@H](C[NH+]2CCCCCC2)[C@@H](CO)C1,8.6
O=C([C@@H]1CCCO1)N1CCCC[C@@H]1Cn1cccn1,7.6
CCC[C@H]1C(=O)NC(=O)C[C@@]12C[C@H](C)CC[C@@H]2C(C)C,6.9
CCc1cnc(Cn2c[nH+]c(C)c2C)o1,7.3
COc1ccc(CN2CCO[C@H](c3cccc(C(F)(F)F)c3)C2)c(O)c1,10.4
CC[C@@]1(C(=O)OC)N[C@@H](c2ccccc2F)[C@H]2C(=O)N(c3cccc(OC)c3)C(=O)[C@H]21,6.0
C[NH2+][C@@H](c1csc(I)c1)[C@@H](C)c1ccncc1,7.2
O=C1N=C(N2CCCCC2)S/C1=C/c1ccc2c(c1)OCCO2,9.9
C[NH2+][C@H](C)c1ccc(N2CCC(C)(C)C2)cc1,8.4
CCOCCN(C)C(=O)[C@@H](C)Oc1ccc(Cl)c(C)c1,7.5
CCC[C@@H](C)C(=O)NCc1cnn(Cc2ccccc2)c1,9.0
O=C(Cc1csc(-c2cccc(Br)c2)n1)NC1CC1,8.7
CCO[C@H]1C[C@@H]1C(=O)Nc1cccc(CN(C)C(=O)C(F)(F)F)c1,9.4
Cc1cc([N+](=O)[O-])ccc1/N=C/c1cc(Br)c(N2CCCC2)o1,9.9
C[C@H]1S/C(=N\c2ccc3ccccc3c2)NC1=O,9.7
Cc1nc(C)n(C[C@@H]2CCC[N@@H+]2Cc2nc(C3CC3)no2)n1,9.1
C[N@H+](Cc1ccccc1)[C@H]1CCCN(c2ccc(C#N)cn2)C1,8.2
Cc1ccccc1NC(=O)N[C@H]1CCCC[C@H]1C,8.9
CC[C@H](C)OCC(=O)N[C@H](c1ccc(Cl)cc1)c1noc(C)n1,9.0
CCC[C@]1(Cc2ccc(F)c(Br)c2)CCC[NH2+]1,7.9
O=C(NC1CCCC1)[C@@H]1CCCC[C@@H]1C(=O)N1CCc2ccccc21,9.1
CCN(Cc1ccc(OC)c(F)c1)C(=O)c1nn(CC)c(=O)c2ccccc12,9.6
O=C1CCC[C@H]1[C@@H]1CCCC[N@@H+]1C1CCCCC1,8.5
O=C(C1CC1)N1CCC[C@@H]1c1cncc(Oc2ccccc2F)n1,10.0
Cc1cc(Cl)ncc1NC(=O)NCCc1cccc([N+](=O)[O-])c1,11.0
COC(=O)C(C)(C)[C@@H]1CCCN(C(=O)c2ccc(C(F)(F)F)nc2)C1,7.3
O=C(Nc1ccccc1-n1ccnc1)c1ccc([N+](=O)[O-])o1,8.9
Cc1ccc(-c2cn[nH]c2[C@@H]2CCCN(C(=O)CNC(N)=O)C2)cc1,8.7
CC[C@H](Cc1ccccc1)N(C)Cc1cnc2ncccn12,8.9
O=C(CCC(=O)c1ccc(F)c(F)c1)N[C@@H]1CCc2ccc(F)cc21,10.9
COc1ccccc1CN1CCO[C@H](c2cccc(OC(F)F)c2)C1,9.5
COc1cccc(OCCn2ncn(C)c2=O)c1,7.3
NC(=O)C1CC[NH+](CC(=O)Nc2ncc(Cc3ccccc3Cl)s2)CC1,10.4
C[C@H]1CC[C@@H](CO)C[N@@H+]1Cc1ccn(Cc2ccccc2)c1,9.4
CC(C)OC(=O)c1ccc(NC(=O)C[N@@H+]2CCn3cccc3[C@@H]2C)cc1,9.9
CC[C@@H]1CC(=O)N([C@H](C[NH3+])C(F)(F)F)C1,7.0
C[C@@H]1CC=CC[C@@H]1COC(=O)c1cccn1C,8.0
CCC[N@H+](CC)[C@@H]1CCC[C@H]([NH2+]C)C1,6.2
Cc1ccc(C(=O)Nc2ccc3c(c2)N(C(=O)c2cccs2)CC3)cc1,8.9
FC(F)(Cl)C(F)(F)C(F)(F)Cl,6.0
CC[NH+]1CCC(NC(=O)CN(CCc2ccccc2)C(C)=O)CC1,8.6
Cc1ccc(NC(=O)CSc2ncccc2C#N)cc1C,9.4
C[C@H]1c2[nH]c3ccccc3c2CC[N@@H+]1Cc1noc(C(C)(C)C)n1,9.4
COc1ccnc(NC(=O)[C@H](c2ccccc2)C(C)C)c1,9.0
NC(=O)[C@@H]1CCC[C@H]1NC(=O)NCc1ccccc1C[NH+]1CCCCC1,10.0
Cc1nc(C(=O)[O-])nn1-c1cccc(C(F)(F)F)c1,9.0
CC(C)CCO[C@@H]1CCN(C(=O)[C@H](C)NC(=O)c2ccc(Cl)cc2)C1,9.2
CNC(=O)c1scc(-c2ccc(F)cc2)c1-n1cccc1,7.5
CC(=O)Nc1cccc([C@@H](C)[NH2+]Cc2ccccn2)c1,8.8
C=CCOc1ccc(C(=O)N2CCC[C@H]2[C@H]2CCC[N@@H+]2C)cc1OC,8.4
C[C@@H]1CCCC[C@H]1NC(=O)[C@@H](C)N1CCn2c(nn(C)c2=O)C1,8.7
COc1cc([C@@H]2CC(=O)Nc3[nH]nc(-c4ccccc4)c32)ccc1OCc1ccccc1,8.9
O=C(Nc1ccccc1N1CCCC1)N1CCN(c2cc[nH+]cc2)CC1,8.3
C[C@@H]1c2cccn2CCN1CC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,9.7
C[C@@H](NC/C(Cl)=C/Cl)c1ccccc1,7.3
Cc1ccc(N(C)CC(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1,9.3
O=C1[C@@H]2C=C[C@@H](C=CC2)C1(c1ccccc1)c1ccccc1,9.3
CCc1nn(C)c(OC)c1C[NH2+]Cc1ncc(-c2ccccc2)s1,9.2
CC(C)Cn1nnnc1S[C@H](C(=O)Nc1ccc(F)cc1)c1ccccc1,9.4
CCOC(=O)c1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,9.2
CSc1nnc(CSc2nnc(-c3ccccc3)n2C)n1-c1ccccc1,9.7
Cc1cccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)n1,10.7
CCN(C)S(=O)(=O)N1CCC([C@H](O)c2ccc(F)cc2)CC1,8.8
COc1ccc([C@@H](C)[NH2+]Cc2nc(C)sc2C)c(OC)c1,7.6
CC1(C)CCC[C@H]([NH2+]CCCC(=O)NC2CC2)C1,7.9
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1,10.8
CCc1nnc(-c2cc3ccccc3n2CC(=O)NC(C)(C)C)o1,8.4
O=C(Nc1ccnn1Cc1cccc(Cl)c1Cl)[C@@H]1CCCN(S(=O)(=O)c2ccccc2)C1,10.2
Nc1ccc(Cl)cc1SCCOc1ccccc1F,8.5
COc1ccc(C(=O)NCCNC(=O)Cc2cc(C)on2)cc1,8.9
Cc1ccc(C(=O)N2CCC[C@H](C(=O)N(C(C)C)C3CCOCC3)C2)cc1,11.2
C[C@@H](NC(=O)CN1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,9.1
COc1cc(C[NH+]2CCC(N(C)C)CC2)ccc1OCc1cccs1,9.3
CC(C)OCC[NH+]1CCN(Cc2ccc(Cl)c3cccnc23)CC1,8.8
C[NH2+]C[C@@H](Cc1cccc(F)c1F)c1cccc(Cl)c1,9.2
COc1ccc(C(=O)N2CC=C(c3ccccc3Cl)CC2)cc1OC,10.3
Cc1nc(NC(=O)c2nn(-c3ccc(Cl)cc3)ccc2=O)sc1C(=O)OCC(C)C,9.4
CCCCC(=O)N1CCN(C2=[NH+]N=C(c3ccc(Cl)cc3)CS2)CC1,9.1
[NH3+]CCc1n[nH]c2c(I)cccc12,7.0
O=C(COc1ccc(Cl)cc1Cl)N1CC[C@@H](c2ccccn2)C1,9.3
COc1ccc([C@@H]([NH3+])c2ncn(C)n2)cc1,7.9
CNC(=O)c1ccc(NCC(C)(C)C[NH+](C)C)[nH+]n1,7.8
CN(C)c1ccc(CNC(=O)CSc2nc(-c3ccccc3)n[nH]2)cc1,9.6
Cc1cccc(NC(=O)CSc2nc(N)c(NC(=O)c3ccc(Br)o3)c(=O)[nH]2)c1,10.5
CCC[NH2+]Cc1cc(COc2cccnc2C)oc1C,8.0
Cc1cc([C@@H](N)C(N)=O)ccc1Br,7.3
O=C1CCCN1CN1CCc2c(F)ccc(F)c2C1,9.0
Cc1ncccc1NC(=O)C(=O)N1CCn2c(nnc2C(F)(F)F)C1,9.3
FC(F)(F)c1[nH]nc2c1CN(Cc1ccccc1)CC2,9.5
Cc1nc(Cn2cccc2[C@H](C)O)sc1C,7.6
CCc1c(C)sc2nc(CC(=O)c3ccccc3F)[nH]c(=O)c12,10.0
CC[NH+](CC)C(C)(C)[C@@H](O)c1ccc(F)cc1C,7.1
O=C(NC[C@H]1Cc2cccc(-c3cnccn3)c2O1)[C@H]1C[C@@H]2C=C[C@H]1C2,10.3
CCC[NH2+][C@H](C)c1cccc(NC(=O)OC(C)(C)C)c1,8.2
CCOc1ccc([C@@H]2Nc3c(C(=O)N4CCC(C)CC4)cccc3[C@@H]3C=CC[C@H]32)cc1,8.0
c1cncc(CNCCC[NH+]2CC3(CC3)C2)c1,7.5
O=C1CCCCN1C1CC[NH+](Cc2cc(C(F)(F)F)ccc2Cl)CC1,9.8
CC(C)(C)c1csc(C[C@H](O)c2cc(F)cc(Br)c2)n1,9.4
CCn1nnc2c(=O)n(CC(=O)NC3CC3)cnc21,7.6
COC(=O)[C@@H](NC(=O)c1cc(C(C)C)no1)c1ccc(F)c(F)c1,9.3
CCc1cc(C[C@H](C[NH2+]C)c2ccc(Cl)cc2)n(CC)n1,8.0
CCn1c2ccccc2c2cc(/C=C/C(=O)N3C[C@H](C(N)=O)CC[C@@H]3C)ccc21,11.8
C[C@@H](C(=O)[O-])[C@@H](N[S@](=O)C(C)(C)C)C(C)(C)C,6.4
O=[N+]([O-])c1ccc(N(C[C@@H]2CCCO2)C[C@@H]2CCCO2)c(F)c1,8.5
COC(=O)N(C)CC1CC[NH2+]CC1,6.1
COc1cc(F)cc(CNC(=O)Cc2nc(-c3ccsc3)oc2C)c1,9.3
O=C(CC[C@@H]1CCCO1)N1CCSc2ccc(Cl)cc21,8.2
CCc1nn(C)cc1CNC(=O)c1ccn2cncc2c1,8.6
CCCNC(=O)CCn1cc(C#N)c([O-])nc1=O,8.1
COc1cccc(OC)c1OC1CCN(Cc2cnc3c(C)cccn23)CC1,10.2
Cc1nc(-c2ccc(F)cc2)sc1[C@H](C)NC(=O)[C@H]1CCc2nnc(C)n2C1,10.7
COc1ccc(NC(C)=O)cc1NC(=O)N(C)Cc1cccc(C#N)c1,8.9
CCOC(=O)N1CCN(C(=O)c2c(F)c(F)c3c(c2F)N(CCCOC)CCS3(=O)=O)CC1,6.7
COc1ccc(-[n+]2noc([O-])c2C(=O)CSc2nc3ccccc3[nH]2)cc1,10.8
